settlement_date,settlement_period,nd,tsd,england_wales_demand,embedded_wind_generation,embedded_wind_capacity,embedded_solar_generation,embedded_solar_capacity,non_bm_stor,pump_storage_pumping,ifa_flow,ifa2_flow,britned_flow,moyle_flow,east_west_flow,nemo_flow,is_holiday,DATETIME,GAS,COAL,NUCLEAR,WIND,HYDRO,IMPORTS,BIOMASS,OTHER,SOLAR,STORAGE,GENERATION,CARBON_INTENSITY,LOW_CARBON,ZERO_CARBON,RENEWABLE,FOSSIL,GAS_perc,COAL_perc,NUCLEAR_perc,WIND_perc,HYDRO_perc,IMPORTS_perc,BIOMASS_perc,OTHER_perc,SOLAR_perc,STORAGE_perc,GENERATION_perc,LOW_CARBON_perc,ZERO_CARBON_perc,RENEWABLE_perc,FOSSIL_perc,total_embedded_generation,total_interconnector_flow
2014-04-24,24.5,33526.625,34868.229166666664,30465.770833333332,213.27083333333334,2524.0,877.2291666666666,4619.875,0.0,330.8958333333333,1969.7291666666667,0.0,979.5833333333334,-176.16666666666666,-330.5416666666667,0.0,0.0,2014-04-24 11:45:00.000000000,7866.083333333333,13829.625,8164.6875,494.4375,368.4166666666667,2954.5833333333335,0.0,1009.7083333333334,687.2291666666666,271.375,35646.145833333336,474.5833333333333,9714.770833333334,9714.770833333334,1550.0833333333333,21695.708333333332,21.03125,39.137499999999996,23.52916666666667,1.5041666666666667,1.0229166666666667,8.479166666666666,0.0,2.8854166666666665,1.7041666666666666,0.6854166666666667,100.0,27.770833333333332,27.770833333333332,4.241666666666666,60.175000000000004,1090.5,2442.6041666666665
2014-04-25,24.5,34178.229166666664,35411.5625,31106.458333333332,481.8958333333333,2524.0,274.3541666666667,4622.875,0.0,326.4166666666667,1963.8958333333333,0.0,961.3125,-123.33333333333333,-271.375,0.0,0.0,2014-04-25 11:45:00.000000000,8174.666666666667,12807.958333333334,8018.645833333333,1929.6875,381.2291666666667,2931.3125,0.0,1016.9583333333334,194.60416666666666,336.0,35791.0625,447.4583333333333,10524.166666666666,10524.166666666666,2505.5208333333335,20982.625,21.431250000000002,36.06666666666667,23.160416666666666,5.60625,1.0520833333333333,8.420833333333333,0.0,2.954166666666667,0.4666666666666666,0.8270833333333334,100.0,30.295833333333334,30.295833333333334,7.1312500000000005,57.49166666666667,756.25,2530.5
2014-04-26,24.5,29045.4375,30280.083333333332,26381.229166666668,1023.0625,2524.0,740.25,4625.875,0.0,359.7083333333333,1911.5,0.0,955.4583333333334,-83.04166666666667,-217.47916666666666,0.0,0.0,2014-04-26 11:45:00.000000000,4574.604166666667,10312.416666666666,7707.270833333333,3689.2916666666665,453.8958333333333,2933.0833333333335,0.0,869.3958333333334,600.0,260.25,31400.229166666668,389.5,12450.479166666666,12450.479166666666,4743.1875,14887.020833333334,14.260416666666666,32.635416666666664,24.993750000000002,11.889583333333334,1.4083333333333332,9.458333333333334,0.0,2.845833333333333,1.7416666666666665,0.7625000000000001,100.0,40.043749999999996,40.043749999999996,15.043750000000001,46.895833333333336,1763.3125,2566.4375
2014-04-27,24.5,29113.895833333332,30401.791666666668,26268.375,567.9583333333334,2524.0,675.3541666666666,4629.833333333333,0.0,366.3333333333333,1369.8333333333333,0.0,935.0208333333334,-102.125,-300.625,0.0,0.0,2014-04-27 11:45:00.000000000,6999.208333333333,10912.9375,7332.416666666667,1641.5,530.8541666666666,2292.5,0.0,723.5625,467.1875,322.25,31222.416666666668,436.2083333333333,9971.958333333334,9971.958333333334,2639.5416666666665,17912.145833333332,21.547916666666666,34.9,24.145833333333332,5.489583333333333,1.6666666666666667,7.595833333333334,0.0,2.3833333333333333,1.35625,0.9145833333333333,100.0,32.65,32.65,8.5,56.45208333333333,1243.3125,1902.1041666666667
2014-04-28,24.5,33736.541666666664,35184.729166666664,30582.25,200.77083333333334,2524.0,750.9791666666666,4632.875,0.0,386.875,1377.9583333333333,0.0,911.9791666666666,-160.95833333333334,-398.1458333333333,0.0,0.0,2014-04-28 11:45:00.000000000,11008.041666666666,12819.666666666666,7092.479166666667,358.1458333333333,422.6458333333333,2340.0416666666665,0.0,1042.2708333333333,467.3333333333333,327.2916666666667,35877.916666666664,479.5625,8340.604166666666,8340.604166666666,1248.125,23827.708333333332,29.53333333333333,36.27291666666667,20.41875,1.0729166666666667,1.1645833333333333,6.6375,0.0,2.939583333333333,1.1458333333333333,0.81875,100.0,23.802083333333332,23.802083333333332,3.38125,65.80416666666666,951.75,1730.8333333333333
2014-04-29,24.5,33906.395833333336,35330.020833333336,30798.291666666668,123.66666666666667,2524.0,705.3958333333334,4635.875,0.0,347.8333333333333,1979.1458333333333,0.0,931.2291666666666,-192.75,-376.75,0.0,0.0,2014-04-29 11:45:00.000000000,11507.270833333334,12019.541666666666,7015.6875,224.85416666666666,380.9166666666667,2918.3333333333335,0.0,1125.0208333333333,525.1875,241.45833333333334,35958.229166666664,463.9791666666667,8146.625,8146.625,1130.9375,23526.8125,31.14375,33.72083333333333,20.025000000000002,0.625,1.0458333333333334,8.341666666666667,0.0,3.216666666666667,1.2958333333333334,0.6083333333333333,100.0,22.979166666666668,22.979166666666668,2.9645833333333336,64.86874999999999,829.0625,2340.875
2014-04-30,24.5,33606.229166666664,34976.708333333336,30426.4375,258.625,2524.0,752.6458333333334,4639.833333333333,0.0,352.4375,1993.5625,0.0,980.6666666666666,-162.9375,-346.875,0.0,0.0,2014-04-30 11:45:00.000000000,12058.895833333334,10345.583333333334,7024.041666666667,859.2708333333334,332.9375,2974.7291666666665,0.0,1119.0416666666667,629.0416666666666,344.2916666666667,35687.833333333336,431.1666666666667,8845.291666666666,8845.291666666666,1821.25,22404.479166666668,32.81458333333333,29.427083333333332,20.233333333333334,2.4,0.9166666666666666,8.560416666666667,0.0,3.2125,1.5541666666666665,0.8645833333333334,100.0,25.110416666666666,25.110416666666666,4.870833333333334,62.22708333333333,1011.2708333333334,2464.4166666666665
2014-05-01,24.5,34257.270833333336,35651.375,31188.9375,600.0,2523.0,410.8125,4643.833333333333,0.0,373.375,1959.1458333333333,0.0,978.0416666666666,-155.0,-356.3125,0.0,0.0,2014-05-01 11:45:00.000000000,11118.854166666666,10831.666666666666,6975.395833333333,2279.3958333333335,369.375,2956.7916666666665,0.0,1085.3541666666667,349.5208333333333,243.08333333333334,36209.458333333336,425.0416666666667,9973.6875,9973.6875,2998.2916666666665,21950.520833333332,29.666666666666668,30.15625,19.858333333333334,6.40625,0.9895833333333334,8.393749999999999,0.0,3.0833333333333335,0.8458333333333333,0.5979166666666667,100.0,28.09583333333333,28.09583333333333,8.237499999999999,59.822916666666664,1010.8125,2425.875
2014-05-02,24.5,33574.854166666664,34569.25,30398.458333333332,329.7291666666667,2523.0,629.0416666666666,4648.791666666667,0.0,327.75,1968.125,0.0,983.5833333333334,-159.70833333333334,-1.7083333333333333,0.0,0.0,2014-05-02 11:45:00.000000000,10842.75,10214.354166666666,7065.041666666667,1982.3958333333333,363.7083333333333,2952.6666666666665,0.0,1059.5833333333333,443.7708333333333,312.1666666666667,35236.4375,416.9583333333333,9854.916666666666,9854.916666666666,2789.875,21057.104166666668,29.84375,29.195833333333336,20.585416666666667,5.814583333333334,1.0,8.564583333333333,0.0,3.0708333333333333,1.1104166666666668,0.7999999999999999,100.0,28.510416666666668,28.510416666666668,7.922916666666667,59.0375,958.7708333333334,2790.2916666666665
2014-05-03,24.5,29424.875,30641.895833333332,26545.875,227.125,2523.0,1100.75,4652.833333333333,0.0,313.4791666666667,1945.9583333333333,0.0,947.6458333333334,-123.3125,-270.3125,0.0,0.0,2014-05-03 11:45:00.000000000,7931.5,10288.958333333334,7305.1875,782.2708333333334,303.2916666666667,2905.6875,0.0,1022.2916666666666,871.2708333333334,241.66666666666666,31652.083333333332,430.7708333333333,9262.020833333334,9262.020833333334,1956.8333333333333,18220.458333333332,24.691666666666666,32.643750000000004,23.395833333333332,2.5749999999999997,0.9249999999999999,9.266666666666667,0.0,3.2604166666666665,2.5375,0.7041666666666666,100.0,29.443749999999998,29.443749999999998,6.054166666666667,57.32916666666667,1327.875,2499.9791666666665
2014-05-04,24.5,27592.645833333332,28813.895833333332,24847.229166666668,306.6458333333333,2523.0,972.4375,4656.833333333333,0.0,312.0416666666667,1925.9583333333333,0.0,957.2916666666666,-111.0625,-293.2291666666667,0.0,0.0,2014-05-04 11:45:00.000000000,6526.25,9892.729166666666,7324.770833333333,1084.3958333333333,303.1875,2900.8333333333335,0.0,737.1041666666666,832.6458333333334,247.29166666666666,29849.25,423.625,9545.0,9545.0,2220.2291666666665,16418.979166666668,21.47083333333333,33.333333333333336,24.90416666666667,3.6520833333333336,0.9874999999999999,9.8125,0.0,2.502083333333333,2.5625,0.7583333333333333,100.0,32.112500000000004,32.112500000000004,7.2,54.81458333333333,1279.0833333333333,2478.9583333333335
2014-05-05,24.5,28156.541666666668,29320.125,25453.625,627.4375,2523.0,940.6875,4661.791666666667,0.0,309.7708333333333,1795.8541666666667,0.0,796.3125,-83.91666666666667,-149.20833333333334,0.0,1.0,2014-05-05 11:45:00.000000000,6675.0625,9040.104166666666,7329.291666666667,2539.4583333333335,265.8541666666667,2714.375,0.0,881.4375,733.8958333333334,237.875,30417.333333333332,391.3333333333333,10868.5,10868.5,3539.2083333333335,15715.166666666666,21.556250000000002,29.860416666666666,24.56458333333333,8.275,0.8416666666666667,9.012500000000001,0.0,2.9333333333333336,2.247916666666667,0.7062499999999999,100.0,35.922916666666666,35.922916666666666,11.354166666666666,51.4125,1568.125,2359.0416666666665
2014-05-06,24.5,31748.75,33043.5625,28879.375,571.0,2523.0,1010.2291666666666,4665.833333333333,0.0,326.7291666666667,1952.6875,0.0,949.4166666666666,-110.375,-347.0833333333333,0.0,0.0,2014-05-06 11:45:00.000000000,8802.770833333334,9972.75,7325.291666666667,2750.0833333333335,232.70833333333334,2933.1666666666665,0.0,1076.0,778.1458333333334,255.41666666666666,34126.291666666664,396.625,11086.229166666666,11086.229166666666,3760.9375,18775.520833333332,25.160416666666666,28.885416666666668,22.23125,8.302083333333334,0.6479166666666667,8.860416666666667,0.0,3.25,1.9895833333333333,0.6770833333333334,100.0,33.166666666666664,33.166666666666664,10.9375,54.041666666666664,1581.2291666666667,2444.6458333333335
2014-05-07,24.5,31992.125,33241.8125,29054.458333333332,856.1875,2523.0,783.8541666666666,4670.791666666667,0.0,312.5833333333333,1703.9166666666667,0.0,921.8125,-123.10416666666667,-288.7291666666667,0.0,0.0,2014-05-07 11:45:00.000000000,8717.041666666666,9713.958333333334,7311.8125,3778.2291666666665,242.27083333333334,2653.4583333333335,0.0,1038.5416666666667,618.4583333333334,304.6666666666667,34378.4375,384.2083333333333,11950.770833333334,11950.770833333334,4638.958333333333,18431.0,24.510416666666668,27.962500000000002,21.989583333333332,11.38125,0.6895833333333333,8.014583333333333,0.0,3.0895833333333336,1.5875000000000001,0.7916666666666666,100.0,35.643750000000004,35.643750000000004,13.660416666666668,52.47291666666666,1640.0416666666667,2213.8958333333335
2014-05-08,24.5,33772.583333333336,35075.75,30661.5,565.6666666666666,2523.0,373.5833333333333,4674.833333333333,0.0,357.7916666666667,1818.6041666666667,0.0,968.8333333333334,-120.8125,-266.3958333333333,0.0,0.0,2014-05-08 11:45:00.000000000,10595.208333333334,10478.708333333334,7194.9375,2591.9375,357.625,2827.3333333333335,0.0,1010.1875,281.1875,394.5833333333333,35731.708333333336,409.8125,10425.6875,10425.6875,3230.75,21073.916666666668,28.162499999999998,29.162499999999998,20.962500000000002,8.0,0.9416666666666668,8.275,0.0,2.860416666666667,0.68125,0.9625,100.0,30.585416666666664,30.585416666666664,9.61875,57.31458333333333,939.25,2400.2291666666665
2014-05-09,24.5,31252.541666666668,32576.333333333332,28444.166666666668,928.25,2523.0,989.3125,4678.833333333333,0.0,407.0208333333333,1619.8333333333333,0.0,982.3541666666666,-105.83333333333333,-205.79166666666666,0.0,0.0,2014-05-09 11:45:00.000000000,7836.395833333333,10226.916666666666,6807.854166666667,3828.2708333333335,332.5208333333333,2761.8541666666665,0.0,1026.4166666666667,798.7291666666666,338.625,33957.5625,397.4791666666667,11767.375,11767.375,4959.520833333333,18063.3125,22.62708333333333,29.954166666666666,20.604166666666668,11.420833333333334,0.9500000000000001,8.379166666666666,0.0,3.0979166666666664,2.0729166666666665,0.9125,100.0,35.03958333333333,35.03958333333333,14.439583333333333,52.57083333333333,1917.5625,2290.5625
2014-05-10,24.5,28367.8125,29587.833333333332,25642.666666666668,833.3125,2523.0,784.5208333333334,4683.791666666667,0.0,346.125,1930.125,0.0,964.4166666666666,-123.95833333333333,-211.20833333333334,0.0,0.0,2014-05-10 11:45:00.000000000,6180.8125,9820.145833333334,6529.166666666667,3304.5208333333335,302.6875,2928.1875,0.0,745.5833333333334,640.5833333333334,253.875,30705.5625,403.4583333333333,10776.958333333334,10776.958333333334,4247.791666666667,16000.958333333334,19.912499999999998,31.85625,21.66875,10.839583333333332,0.9604166666666667,9.68125,0.0,2.4770833333333333,1.8708333333333333,0.7541666666666668,100.0,35.32083333333333,35.32083333333333,13.658333333333333,51.76458333333333,1617.8333333333333,2559.375
2014-05-11,24.5,27581.75,28815.75,24974.5,880.3333333333334,2523.0,760.2916666666666,4687.833333333333,0.0,338.25,1895.5208333333333,0.0,942.8125,-111.89583333333333,-207.91666666666666,0.0,0.0,2014-05-11 11:45:00.000000000,5493.666666666667,9267.166666666666,6856.0,3505.0,353.6875,2923.4583333333335,0.0,742.5208333333334,613.7291666666666,304.4166666666667,30059.625,383.4583333333333,11328.395833333334,11328.395833333334,4472.395833333333,14760.833333333334,17.89375,30.458333333333332,23.395833333333332,11.918750000000001,1.1354166666666667,9.939583333333333,0.0,2.5208333333333335,1.8375000000000001,0.8979166666666667,100.0,38.2875,38.2875,14.889583333333334,48.34375,1640.625,2518.5208333333335
2014-05-12,24.5,32658.8125,33960.6875,29596.625,334.25,2523.0,877.0,4692.791666666667,0.0,308.2083333333333,1969.6041666666667,0.0,564.0833333333334,-138.60416666666666,-342.7083333333333,0.0,0.0,2014-05-12 11:45:00.000000000,11297.166666666666,10694.708333333334,6914.916666666667,1111.5833333333333,306.7083333333333,2541.9583333333335,0.0,1072.3541666666667,693.9375,333.2083333333333,34966.520833333336,431.3541666666667,9027.145833333334,9027.145833333334,2112.25,21991.875,30.735416666666666,30.87708333333333,20.560416666666665,3.610416666666667,0.8729166666666667,7.652083333333334,0.0,3.1166666666666667,1.71875,0.8624999999999999,100.0,26.75208333333333,26.75208333333333,6.20625,61.61041666666667,1211.25,2052.375
2014-05-13,24.5,33105.395833333336,34477.979166666664,30041.166666666668,238.10416666666666,2523.0,933.9791666666666,4696.833333333333,0.0,381.4791666666667,1960.0833333333333,0.0,457.1875,-163.60416666666666,-309.5416666666667,0.0,0.0,2014-05-13 11:45:00.000000000,11973.854166666666,11150.6875,6730.416666666667,633.8958333333334,285.1458333333333,2435.875,0.0,1155.4375,748.5416666666666,236.95833333333334,35350.833333333336,448.5625,8398.0,8398.0,1667.6041666666667,23124.541666666668,32.88333333333333,31.943749999999998,19.635416666666668,1.8125,0.7937500000000001,7.104166666666667,0.0,3.372916666666667,1.8687500000000001,0.5979166666666667,100.0,24.09583333333333,24.09583333333333,4.4624999999999995,64.82291666666667,1172.0833333333333,1944.125
2014-05-14,24.5,32390.75,33716.125,29319.354166666668,207.9375,2523.0,1218.9166666666667,4701.791666666667,0.0,327.375,1996.8541666666667,0.0,490.4166666666667,-169.875,-308.7916666666667,0.0,0.0,2014-05-14 11:45:00.000000000,12856.854166666666,9661.104166666666,6577.583333333333,630.2916666666666,252.77083333333334,2507.2916666666665,0.0,1101.8333333333333,939.2916666666666,235.875,34762.895833333336,425.8333333333333,8399.9375,8399.9375,1822.3541666666667,22517.958333333332,36.16458333333333,28.104166666666668,19.516666666666666,1.8541666666666667,0.6958333333333333,7.427083333333333,0.0,3.24375,2.3895833333333334,0.6124999999999999,100.0,24.447916666666668,24.447916666666668,4.929166666666666,64.26458333333333,1426.8541666666667,2008.6041666666667
2014-05-15,24.5,32250.020833333332,33604.458333333336,29304.854166666668,209.5,2523.0,1078.8125,4705.833333333333,0.0,341.7916666666667,1976.9166666666667,0.0,495.5,-179.54166666666666,-320.9166666666667,0.0,0.0,2014-05-15 11:45:00.000000000,13086.604166666666,8913.6875,6724.354166666667,1012.8958333333334,274.4583333333333,2481.8333333333335,0.0,781.1875,857.8125,369.0833333333333,34501.916666666664,408.5833333333333,8869.5,8869.5,2145.1458333333335,22000.291666666668,37.25208333333333,26.09375,20.072916666666668,2.935416666666667,0.7541666666666668,7.410416666666666,0.0,2.3333333333333335,2.189583333333333,0.9583333333333334,100.0,25.952083333333334,25.952083333333334,5.870833333333334,63.34791666666666,1288.3125,1971.9583333333333
2014-05-16,24.5,31164.9375,32541.583333333332,28402.791666666668,306.6041666666667,2523.0,1155.5208333333333,4709.833333333333,0.0,400.0416666666667,1972.5833333333333,0.0,498.625,-179.97916666666666,-258.2708333333333,0.0,0.0,2014-05-16 11:45:00.000000000,10988.979166666666,9243.625,6991.145833333333,1526.3333333333333,260.9166666666667,2505.0833333333335,0.0,784.2708333333334,853.875,248.25,33402.479166666664,407.2916666666667,9632.270833333334,9632.270833333334,2641.125,20232.604166666668,32.47083333333333,27.85625,21.506249999999998,4.377083333333333,0.7520833333333333,7.704166666666667,0.0,2.410416666666667,2.2416666666666667,0.68125,100.0,28.885416666666668,28.885416666666668,7.3812500000000005,60.32916666666667,1462.125,2032.9583333333333
2014-05-17,24.5,27345.583333333332,28552.291666666668,24846.708333333332,394.25,2523.0,1140.7916666666667,4714.791666666667,0.0,364.8125,1918.8125,0.0,480.6041666666667,-103.5625,-221.29166666666666,0.0,0.0,2014-05-17 11:45:00.000000000,7816.541666666667,7804.9375,7274.416666666667,1909.375,289.375,2413.375,0.0,751.4791666666666,950.9375,245.16666666666666,29455.604166666668,371.7916666666667,10424.104166666666,10424.104166666666,3149.7083333333335,15621.479166666666,26.491666666666664,26.46666666666667,25.131249999999998,6.4125000000000005,0.9437500000000001,8.304166666666667,0.0,2.58125,2.908333333333333,0.7645833333333334,100.0,35.40416666666667,35.40416666666667,10.270833333333334,52.95208333333333,1535.0416666666667,2074.5625
2014-05-18,24.5,25878.541666666668,27065.875,23504.458333333332,518.0,2523.0,1283.625,4718.833333333333,0.0,327.5,1877.6875,0.0,499.1458333333333,-83.54166666666667,-218.6875,0.0,0.0,2014-05-18 11:45:00.000000000,7019.041666666667,7048.125,7324.604166666667,2074.375,405.4166666666667,2440.5416666666665,0.0,704.2291666666666,1003.0,346.0,28365.354166666668,346.7708333333333,10807.395833333334,10807.395833333334,3482.8125,14067.166666666666,24.660416666666666,24.43541666666667,26.389583333333334,7.604166666666667,1.3729166666666668,8.762500000000001,0.0,2.46875,3.233333333333333,1.0895833333333333,100.0,38.579166666666666,38.579166666666666,12.195833333333333,49.081250000000004,1801.625,2074.6041666666665
2014-05-19,24.5,31159.416666666668,32573.333333333332,28242.458333333332,438.0,2718.0,1180.6666666666667,4723.791666666667,0.0,346.6041666666667,1915.0833333333333,0.0,462.0625,-169.9375,-387.6875,0.0,0.0,2014-05-19 11:45:00.000000000,10671.770833333334,9406.395833333334,7342.1875,1537.9583333333333,323.5416666666667,2376.1875,0.0,757.125,899.6666666666666,395.5833333333333,33710.395833333336,402.0,10103.354166666666,10103.354166666666,2761.1666666666665,20078.166666666668,30.8625,28.1125,22.666666666666668,4.472916666666666,0.9375,7.277083333333334,0.0,2.347916666666667,2.308333333333333,1.0375,100.0,30.37291666666667,30.37291666666667,7.70625,58.96458333333334,1618.6666666666667,1819.5208333333333
2014-05-20,24.5,32123.0,33558.479166666664,29204.645833333332,508.5208333333333,2718.0,751.75,4727.833333333333,0.0,401.9791666666667,1886.2083333333333,0.0,312.6875,-163.95833333333334,-261.5208333333333,0.0,0.0,2014-05-20 11:45:00.000000000,10526.875,10564.708333333334,7343.25,1541.4583333333333,375.2708333333333,2320.5625,0.0,758.4375,526.0,290.0833333333333,34246.645833333336,422.0833333333333,9785.979166666666,9785.979166666666,2442.7291666666665,21091.583333333332,29.79375,30.806250000000002,22.204166666666666,4.739583333333333,1.0395833333333333,7.020833333333333,0.0,2.2895833333333333,1.3395833333333333,0.7583333333333333,100.0,29.31458333333333,29.31458333333333,7.120833333333334,60.59375,1260.2708333333333,1773.4166666666667
2014-05-21,24.5,31620.8125,32940.083333333336,28718.833333333332,263.6041666666667,2718.0,1069.0833333333333,4731.833333333333,0.0,363.7916666666667,1913.8958333333333,0.0,372.0208333333333,-121.5,-236.25,0.0,0.0,2014-05-21 11:45:00.000000000,10740.354166666666,10301.5625,7330.708333333333,1047.5833333333333,304.6041666666667,2363.3125,0.0,736.5,874.7708333333334,216.41666666666666,33915.8125,424.2916666666667,9557.666666666666,9557.666666666666,2226.9583333333335,21041.916666666668,30.78125,30.566666666666666,22.318749999999998,3.1875,0.8583333333333334,7.229166666666667,0.0,2.220833333333333,2.25625,0.5854166666666667,100.0,28.629166666666666,28.629166666666666,6.297916666666667,61.34791666666666,1332.6875,1928.1666666666667
2014-05-22,24.5,32314.8125,33568.4375,29369.916666666668,519.0,2718.0,617.6875,4736.791666666667,0.0,335.3541666666667,1940.1666666666667,0.0,454.2708333333333,-102.95833333333333,-236.54166666666666,0.0,0.0,2014-05-22 11:45:00.000000000,9877.833333333334,10471.645833333334,7324.041666666667,2271.4166666666665,370.7916666666667,2484.7708333333335,0.0,652.125,453.8125,382.8333333333333,34289.270833333336,413.3541666666667,10420.0625,10420.0625,3096.0208333333335,20349.479166666668,27.7375,30.664583333333336,22.108333333333334,6.95,1.0104166666666667,7.527083333333334,0.0,1.8708333333333333,1.1541666666666666,0.9874999999999999,100.0,31.21666666666667,31.21666666666667,9.114583333333334,58.4,1136.6875,2054.9375
2014-05-23,24.5,31298.416666666668,32594.895833333332,28452.833333333332,751.8333333333334,2718.0,680.5625,4740.833333333333,0.0,395.4166666666667,1966.7916666666667,0.0,457.125,-124.5,-172.25,0.0,0.0,2014-05-23 11:45:00.000000000,9259.854166666666,9382.520833333334,7324.979166666667,2459.25,309.4583333333333,2513.375,0.0,653.2083333333334,440.0833333333333,302.3333333333333,32645.083333333332,396.8125,10533.770833333334,10533.770833333334,3208.7916666666665,18642.375,27.616666666666664,28.81041666666667,23.0625,7.641666666666667,0.9020833333333332,7.954166666666667,0.0,1.9583333333333333,1.1916666666666667,0.8250000000000001,100.0,32.80625,32.80625,9.737499999999999,56.43958333333333,1432.3958333333333,2127.1666666666665
2014-05-24,24.5,28412.9375,29648.583333333332,25771.4375,542.75,2718.0,594.875,4745.791666666667,0.0,386.5208333333333,1888.625,0.0,935.2916666666666,-86.70833333333333,-196.9375,0.0,0.0,2014-05-24 11:45:00.000000000,6625.083333333333,9611.895833333334,7330.0625,2068.8958333333335,281.7708333333333,2882.3333333333335,0.0,677.1666666666666,438.6875,343.7083333333333,30259.604166666668,409.0833333333333,10119.416666666666,10119.416666666666,2789.3541666666665,16236.979166666666,21.506249999999998,31.849999999999998,24.71666666666667,6.852083333333333,0.88125,9.666666666666666,0.0,2.222916666666667,1.2895833333333333,1.0229166666666667,100.0,33.75416666666667,33.75416666666667,9.03125,53.34583333333333,1137.625,2540.2708333333335
2014-05-25,24.5,26554.583333333332,27900.104166666668,23925.083333333332,364.9375,2718.0,973.1666666666666,4749.833333333333,0.0,414.125,1856.5833333333333,0.0,924.5625,-144.35416666666666,-268.1875,0.0,0.0,2014-05-25 11:45:00.000000000,5430.791666666667,9797.666666666666,7533.020833333333,1340.1041666666667,206.64583333333334,2812.7708333333335,0.0,640.9375,811.8125,281.4583333333333,28855.1875,416.875,9891.5625,9891.5625,2358.5625,15228.458333333334,18.470833333333335,33.97291666666667,26.635416666666668,4.791666666666667,0.6729166666666666,9.839583333333334,0.0,2.1791666666666667,2.5458333333333334,0.8770833333333333,100.0,34.6625,34.6625,8.014583333333333,52.449999999999996,1338.1041666666667,2368.6041666666665
2014-05-26,24.5,28009.458333333332,29477.708333333332,25091.916666666668,261.3541666666667,2718.0,727.0,4754.791666666667,0.0,368.2916666666667,1765.9375,0.0,809.8541666666666,-205.97916666666666,-393.9791666666667,0.0,1.0,2014-05-26 11:45:00.000000000,6715.75,10257.0,7703.666666666667,1203.7083333333333,219.375,2673.4166666666665,0.0,616.1041666666666,515.8541666666666,281.875,30186.666666666668,428.625,9642.604166666666,9642.604166666666,1938.9375,16972.75,21.647916666666664,34.27916666666667,26.09166666666667,3.9270833333333335,0.6833333333333332,8.96875,0.0,1.9958333333333333,1.5666666666666667,0.8291666666666666,100.0,32.260416666666664,32.260416666666664,6.177083333333333,55.92916666666667,988.3541666666666,1975.8333333333333
2014-05-27,24.5,31815.5625,33139.8125,28831.229166666668,265.4583333333333,2718.0,479.0,4758.833333333333,0.0,332.0,1813.9166666666667,0.0,843.3541666666666,-189.6875,-293.0416666666667,0.0,0.0,2014-05-27 11:45:00.000000000,10182.020833333334,10463.458333333334,7758.479166666667,1150.0833333333333,203.5,2726.0833333333335,0.0,557.4166666666666,332.1666666666667,332.125,33705.3125,427.7083333333333,9444.229166666666,9444.229166666666,1685.7291666666667,20645.479166666668,29.03333333333333,31.29375,23.95625,3.5229166666666667,0.5645833333333333,8.293750000000001,0.0,1.6125,0.8479166666666668,0.8791666666666665,100.0,28.897916666666664,28.897916666666664,4.95,60.322916666666664,744.4583333333334,2174.5416666666665
2014-05-28,24.5,32448.958333333332,33788.8125,29571.583333333332,410.9166666666667,2878.0,314.0,4762.833333333333,0.0,340.8541666666667,1986.0416666666667,0.0,987.9166666666666,-175.39583333333334,-307.875,0.0,0.0,2014-05-28 11:45:00.000000000,10562.5,10318.6875,7674.416666666667,1463.3541666666667,185.29166666666666,2986.1666666666665,0.0,589.6875,217.95833333333334,302.25,34300.3125,422.9791666666667,9541.020833333334,9541.020833333334,1866.6041666666667,20881.1875,29.537499999999998,30.31041666666667,23.254166666666666,4.341666666666667,0.5104166666666666,9.0375,0.0,1.6770833333333333,0.5604166666666667,0.7854166666666668,100.0,28.64375,28.64375,5.397916666666667,59.856249999999996,724.9166666666666,2490.6875
2014-05-29,24.5,32211.25,33569.5625,29268.666666666668,684.4166666666666,3665.0,508.5,4767.791666666667,0.0,364.2083333333333,1987.25,0.0,956.75,-177.72916666666666,-313.2291666666667,0.0,0.0,2014-05-29 11:45:00.000000000,10676.416666666666,10280.395833333334,7628.833333333333,1352.125,178.33333333333334,2950.875,0.0,596.75,382.5625,282.9583333333333,34329.270833333336,422.6041666666667,9541.854166666666,9541.854166666666,1913.0416666666667,20956.8125,30.195833333333336,30.056250000000002,22.943749999999998,4.029166666666667,0.48125,8.875,0.0,1.6854166666666668,0.9645833333333332,0.7395833333333334,100.0,28.441666666666666,28.441666666666666,5.495833333333334,60.25833333333333,1192.9166666666667,2453.0416666666665
2014-05-30,24.5,31711.854166666668,32975.708333333336,28320.1875,341.3125,3665.0,683.875,4771.833333333333,0.0,322.5,1945.1041666666667,0.0,988.2083333333334,-137.29166666666666,-292.7083333333333,0.0,0.0,2014-05-30 11:45:00.000000000,10939.854166666666,9837.1875,7606.770833333333,801.25,199.5625,2975.1666666666665,0.0,587.3125,416.9791666666667,305.0416666666667,33669.125,422.625,9024.5625,9024.5625,1417.7916666666667,20777.041666666668,31.610416666666666,29.395833333333332,23.233333333333334,2.5166666666666666,0.5541666666666667,9.089583333333334,0.0,1.7020833333333334,1.0854166666666667,0.80625,100.0,27.389583333333334,27.389583333333334,4.1499999999999995,61.00208333333333,1025.1875,2503.3125
