timestamp,settlement_period,nd,tsd,england_wales_demand,embedded_wind_generation,embedded_wind_capacity,embedded_solar_generation,embedded_solar_capacity,non_bm_stor,pump_storage_pumping,ifa_flow,ifa2_flow,britned_flow,moyle_flow,east_west_flow,nemo_flow,is_holiday,DATETIME,GAS,COAL,NUCLEAR,WIND,HYDRO,IMPORTS,BIOMASS,OTHER,SOLAR,STORAGE,GENERATION,CARBON_INTENSITY,LOW_CARBON,ZERO_CARBON,RENEWABLE,FOSSIL,GAS_perc,COAL_perc,NUCLEAR_perc,WIND_perc,HYDRO_perc,IMPORTS_perc,BIOMASS_perc,OTHER_perc,SOLAR_perc,STORAGE_perc,GENERATION_perc,LOW_CARBON_perc,ZERO_CARBON_perc,RENEWABLE_perc,FOSSIL_perc,total_embedded_generation,total_interconnector_flow
31/01/2009,24.5,42499.28696,44154.18011,38363.43145,594.3844086,1403,0,0,1.824596774,431.078629,109.374328,0,0,-130.3837366,0,0,0.032258065,45:00.0,15297.5504,20731.66331,5795.176075,579.6451613,545.0551075,593.0483871,0,0,0,458.4771505,44000.62164,578.4159946,6919.873656,6919.873656,1124.696237,36029.21505,34.39388441,47.17627688,13.47889785,1.354166667,1.232123656,1.429771505,0,0,0,0.934811828,100,16.06317204,16.06317204,2.586491935,81.57137097,594.3844086,-21.0094086
28/02/2009,24.5,41721.26339,43317.78943,37625.49628,450.5022321,1405,0,0,1.895089286,492.0096726,318.9360119,0,0,-204.1778274,0,0,0,45:00.0,14621.98214,18764.71205,8063.098958,420.3340774,403.9099702,619.4248512,0,0,0,502.4449405,43395.88244,534.9389881,8887.345982,8887.345982,824.249256,33386.6942,33.7344494,42.81428571,19.0014881,1.014732143,0.907886905,1.480505952,0,0,0,1.046205357,100,20.92686012,20.92686012,1.924479167,76.54821429,450.5022321,114.7581845
31/03/2009,24.46904441,38034.52019,39532.25505,34313.74899,677.5491252,1419,0,0,2.843876178,443.1985195,449.4710633,0,0,-208.6379542,0,0,0,18:52.6,15386.02557,13407.38829,8524.534993,642.0995962,579.3795424,689.4259758,0,0,0,421.640646,39650.48789,464.5672948,9746.000673,9746.000673,1221.483176,28793.41588,39.07449529,33.03230148,21.96816958,1.665074024,1.45666218,1.846096904,0,0,0,0.958008075,100,25.08909825,25.08909825,3.12025572,72.10679677,677.5491252,240.833109
30/04/2009,24.5,34244.0375,35285.63125,30886.11528,459.58125,1612.730556,0,0,0,246.6333333,1248.88125,0,0,-231.4597222,0,0,0.066666667,45:00.0,15391.81111,9232.789583,8385.165278,440.3069444,387.8833333,1318.174306,0,0,0,305.4777778,35461.60764,408.8715278,9213.352778,9213.352778,828.1854167,24624.59792,43.79673611,24.99388889,24.24715278,1.245763889,1.070138889,3.883333333,0,0,0,0.766388889,100,26.56111111,26.56111111,2.313819444,68.78777778,459.58125,1017.421528
31/05/2009,24.5,32551.79234,33647.01747,29407.08199,736.7715054,1672.919355,0,0,6.268817204,372.9798387,1722.575269,0,0,-216.7694892,0,0,0.064516129,45:00.0,15577.45766,8480.336694,6826.915323,546.1297043,308.9166667,1747.524866,0,0,0,385.2446237,33872.50202,409.7977151,7681.956989,7681.956989,855.0356183,24057.79435,46.54966398,23.85430108,20.78420699,1.60047043,0.881048387,5.305712366,0,0,0,1.01875,100,23.26706989,23.26706989,2.483534946,70.40651882,736.7715054,1505.80578
30/06/2009,24.5,32576.55486,33748.30139,29573.12847,339.6173611,1716.938889,0,0,6.127777778,401.5923611,1034.298611,0,0,-242.3125,0,0,0,45:00.0,15397.37917,8587.534028,8007.175694,232.98125,152.4173611,1094.622222,0,0,0,399.9597222,33872.06319,409.6027778,8392.572222,8392.572222,385.4083333,23984.9125,45.80777778,24.25638889,24.39284722,0.693819444,0.419166667,3.383819444,0,0,0,1.045833333,100,25.50604167,25.50604167,1.114027778,70.06444444,339.6173611,791.9861111
31/07/2009,24.5,32090.24866,33304.4543,29226.51478,621.8407258,1724.989247,0,0,0.96438172,392.921371,1030.743952,0,0,-236.2197581,0,0,0,45:00.0,16216.45699,7388.401882,7872.524194,299.6485215,167.327957,1134.528898,0,0,0,397.6895161,33476.57056,389.4462366,8339.494624,8339.494624,466.9831989,23604.86022,49.00174731,20.7516129,24.25927419,0.913642473,0.469086022,3.547244624,0,0,0,1.057258065,100,25.64227151,25.64227151,1.382930108,69.75416667,621.8407258,794.5241935
31/08/2009,24.5,31718.66307,33123.60776,28822.63578,631.5689655,1754.956897,0,0,2.495689655,404.7816092,568.5416667,0,0,-271.3354885,0,0,0.034482759,24:18.6,17059.15517,6506.760776,7644.857759,494.9224138,360.9360632,795.7643678,0,0,0,411.6422414,33274.0431,376.0186782,8500.724138,8500.724138,855.8606322,23565.91523,51.84295977,18.18218391,23.73060345,1.525071839,1.058405172,2.559051724,0,0,0,1.104741379,100,26.31206897,26.31206897,2.581896552,70.02550287,631.5689655,297.2061782
30/09/2009,24.5,32944.92569,34641.98542,29899.59792,615.7166667,1737.025,0,0,6.210416667,431.7055556,-242.5715278,0,0,-270.5833333,0,0,0,45:00.0,18233.76042,7807.969444,7017.455556,513.4055556,482.6458333,254.95625,0,0,0,445.3875,34755.57569,405.7145833,8013.515972,8013.515972,996.0569444,26041.725,53.35555556,20.81270833,20.93583333,1.520972222,1.397152778,0.840277778,0,0,0,1.135138889,100,23.85381944,23.85381944,2.918125,74.16986111,615.7166667,-513.1548611
31/10/2009,24.5,35023.72513,37072.79503,31664.78831,623.4314516,1737,0,0,3.127688172,383.5759409,-916.0739247,0,0,-163.7540323,0,0,0,45:00.0,18296.6828,11099.71035,6355.316532,464.3985215,437.7385753,64.47043011,0,0,0,386.5053763,37104.82796,464.0819892,7257.452957,7257.452957,902.1512097,29396.39046,50.3436828,28.34522849,17.69717742,1.317876344,1.169018817,0.207459677,0,0,0,0.921706989,100,20.1813172,20.1813172,2.485685484,78.6890457,623.4314516,-1079.827957
30/11/2009,24.5,37565.06806,39682.86875,33868.66667,1017.863194,1740,0,0,2.719444444,402.6659722,-428.1486111,0,0,-270.6423611,0,0,0,45:00.0,19723.67014,10690.34236,7278.854167,627.2604167,608.5965278,400.5486111,0,0,0,424.3013889,39753.55903,435.4263889,8514.705556,8514.705556,1235.85625,30414.01319,50.55902778,25.14347222,19.03194444,1.647777778,1.533263889,1.154513889,0,0,0,0.928611111,100,22.21166667,22.21166667,3.181180556,75.70236111,1017.863194,-698.7909722
31/12/2009,24.5,40692.99261,42816.79099,36585.68078,835.7688172,1773,0,0,1.547043011,422.8501344,-389.9240591,0,0,-265.2204301,0,0,0.064516129,45:00.0,20631.25874,13383.22917,7324.234543,408.0147849,430.2795699,435.0961022,0,0,0,422.4314516,43034.5336,472.0813172,8162.531586,8162.531586,838.2869624,34014.4879,48.57076613,29.88783602,17.57123656,0.973051075,0.976545699,1.14858871,0,0,0,0.869422043,100,19.51995968,19.51995968,1.950336022,78.46276882,835.7688172,-655.1444892
31/01/2010,24.5,43123.1922,45555.59543,38854.95027,786.6048387,1786,0,0,4.124327957,425.6142473,-907.2567204,0,0,-315.4099462,0,0,0.032258065,45:00.0,19503.46102,16837.0746,8014.732527,593.9516129,257.8528226,177.9455645,0,0,0,423.7647849,45808.79167,506.9731183,8866.528226,8866.528226,851.8104839,36340.53495,42.87701613,36.04905914,17.93064516,1.316801075,0.551344086,0.442137097,0,0,0,0.831922043,100,19.79885753,19.79885753,1.866465054,78.92634409,786.6048387,-1222.666667
28/02/2010,24.5,42269.98438,44674.37872,38102.40327,603.8571429,1824,0,0,4.071428571,398.4456845,-759.3950893,0,0,-324.9159226,0,0,0,45:00.0,19930.11979,16073.33557,7687.009673,287.8876488,187.0357143,276.6145833,0,0,0,395.8050595,44837.8311,506.2395833,8161.956845,8161.956845,474.9434524,36003.45536,44.73645833,35.17388393,17.54389881,0.6625,0.391741071,0.695238095,0,0,0,0.794419643,100,18.59888393,18.59888393,1.056622024,79.9109375,603.8571429,-1084.311012
31/03/2010,24.46904441,38842.60902,41089.82234,35116.37214,748.5296097,1829,0,0,3.582772544,365.5820996,-517.3613728,0,0,-333.192463,0,0,0,20:48.9,20841.41992,10875.81763,7994.208614,523.7079408,245.1830417,385.9387618,0,0,0,368.7981157,41235.07941,438.6312248,8763.122476,8763.122476,768.8983849,31717.2362,51.09555855,25.26446837,19.82846568,1.330888291,0.597106326,1.075504711,0,0,0,0.806258412,100,21.75686406,21.75686406,1.928600269,76.3602288,748.5296097,-850.5538358
30/04/2010,24.5,34613.47292,36170.65556,31226.18194,638.1993056,1882.925,0.199305556,19,0.831944444,355.2055556,82.38263889,0,0,-262.8159722,0,0,0.066666667,45:00.0,19066.71458,8961.198611,6684.740972,402.3423611,280.2013889,538.9465278,0,0,0,357.0388889,36291.17708,431.1986111,7367.290278,7367.290278,682.5465278,28027.91111,53.12013889,23.58833333,18.878125,1.127222222,0.745069444,1.650902778,0,0,0,0.889722222,100,20.75152778,20.75152778,1.874027778,76.70944444,638.3986111,-180.4333333
31/05/2010,24.5,33110.15188,34511.61492,29942.44153,478.3064516,2235.525538,0.618951613,23.41935484,0.530913978,353.9032258,643.2903226,0,0,-300.0813172,0,0,0.064516129,45:00.0,19222.29099,8140.580645,5645.422043,214.4926075,154.1942204,887.1323925,0,0,0,342.2284946,34606.34274,431.4677419,6014.122984,6014.122984,368.6942204,27362.8703,56.17271505,22.26639785,16.79516129,0.62016129,0.418481183,2.833333333,0,0,0,0.894354839,100,17.83373656,17.83373656,1.039045699,78.43924731,478.9254032,343.2090054
30/06/2010,24.5,32270.19167,33238.83056,29296.47778,438.875,2056.25,1.424305556,28.5,0.34375,339.8479167,1353.508333,0,0,-113.3298611,0,0,0,45:00.0,17298.84722,8206.466667,5675.211111,248.5284722,99.92986111,1354.4375,0,0,0,337.8861111,33221.31736,428.6270833,6023.674306,6023.674306,348.4652778,25505.31181,52.67381944,23.34708333,17.66569444,0.755902778,0.28125,4.374444444,0,0,0,0.908125,100,18.69756944,18.69756944,1.0325,76.02131944,440.2993056,1240.178472
31/07/2010,24.5,31699.58951,32778.28704,28945.46373,731.433642,2061.990741,1.961419753,33.85185185,0.143518519,351.7253086,1354.624228,0,0,-201.5200617,0,0,0,45:00.0,16397.05864,8375.314815,5583.963735,542.2546296,215.808642,1345.259259,0,0,0,315.7330247,32775.40278,429.8526235,6342.03858,6342.03858,758.070216,24772.37269,50.42469136,24.4257716,17.63256173,1.690895062,0.627160494,4.33912037,0,0,0,0.861419753,100,19.94830247,19.94830247,2.318518519,74.85,733.3950617,1153.104167
31/08/2010,24.5,31050.15793,32173.93011,28131.47312,735.7251344,2091.959677,2.461693548,39.77419355,0.991935484,325.3091398,1728.684812,0,0,-295.6801075,0,0,0.032258065,45:00.0,16850.96976,7145.790323,5680.640457,369.202957,200.280914,1743.688844,0,0,0,319.5967742,32310.16331,407.5611559,6250.120296,6250.120296,569.4724462,23996.7621,52.34072581,21.16908602,18.19979839,1.200067204,0.587231183,5.626344086,0,0,0,0.879771505,100,19.98380376,19.98380376,1.786760753,73.50947581,738.186828,1433.004704
30/09/2010,24.5,33044.99514,34250.1875,29970.63889,843.9645833,2092,2.946527778,47.43333333,3.209722222,356.5506944,648.5166667,0,0,-185.7555556,0,0,0,45:00.0,16895.65347,9857.447917,5471.302778,763.9166667,312.9361111,764.8722222,0,0,0,309.9930556,34376.09583,453.1895833,6548.154167,6548.154167,1076.851389,26753.10139,49.57791667,27.37756944,16.57694444,2.302291667,0.889236111,2.472847222,0,0,0,0.801666667,100,19.77006944,19.77006944,3.192430556,76.95347222,846.9111111,462.7611111
31/10/2010,24.5,35192.72312,37043.11828,31869.31519,1059.579301,2120.961022,2.331989247,56.41935484,2.313844086,347.3071237,-493.1317204,0,0,-187.1283602,0,0,0,45:00.0,15626.59745,12099.79839,7314.093414,852.0322581,363.7627688,322.8178763,0,0,0,318.1424731,36897.25806,466.2977151,8529.897177,8529.897177,1215.801075,27726.39852,42.63864247,31.77560484,20.44516129,2.383534946,0.997715054,0.994287634,0,0,0,0.762365591,100,23.82862903,23.82862903,3.383333333,74.41491935,1061.91129,-680.2600806
30/11/2010,24.5,39709.84097,41421.43403,35908.32569,992.5944444,2139,1.467361111,65,0.129861111,383.2652778,252.0215278,0,0,-229.0381944,0,0,0,45:00.0,17229.74097,15256.17847,6494.524306,878.2222222,425.8493056,697.5722222,0,0,0,369.3888889,41351.47431,502.8173611,7798.592361,7798.592361,1304.059722,32485.91944,41.83006944,35.96388889,16.30666667,2.182708333,1.034444444,1.893194444,0,0,0,0.786319444,100,19.52479167,19.52479167,3.217083333,77.79486111,994.0618056,22.98333333
31/12/2010,24.5,43693.04637,45489.22715,39286.27352,734.4973118,2141,1.141129032,73.67741935,0.516801075,426.0120968,512.1592742,0,0,-389.3702957,0,0,0.064516129,45:00.0,16672.69086,18950.03293,7935.422715,624.8172043,185.7466398,894.0436828,0,0,0,413.0107527,45675.75672,531.8447581,8745.977151,8745.977151,810.5564516,35622.72379,36.07862903,41.4718414,17.80625,1.401612903,0.3875,2.046303763,0,0,0,0.807056452,100,19.59408602,19.59408602,1.78844086,77.54966398,735.6384409,122.7889785
31/01/2011,24.5,41525.79234,43208.08132,37466.82124,927.3111559,1730,1.586021505,85.67741935,0.302419355,379.5020161,680.9583333,0,-0.002016129,-403.3447581,0,0,0.032258065,45:00.0,16578.28495,16015.21169,8286.929435,948.1545699,289.0604839,928.5584677,0,0,0,363.2083333,43409.39651,492.9086022,9524.141801,9524.141801,1237.216398,32593.49664,37.86236559,36.55383065,19.6125672,2.278024194,0.655846774,2.293682796,0,0,0,0.745967742,100,22.54516129,22.54516129,2.932123656,74.41438172,928.8971774,277.6115591
28/02/2011,24.5,39913.85119,41634.70387,36053.8936,1002.514137,1734,2.738095238,102.7142857,0.172619048,388.9278274,391.4471726,0,-8.695684524,-349.8690476,0,0,0,45:00.0,15235.98363,15452.29464,8393.172619,1216.587054,492.7299107,716.5885417,0,0,0,382.2693452,41889.6317,484.9136905,10102.49777,10102.49777,1709.31994,30688.27827,36.17700893,36.42016369,20.58556548,2.988169643,1.167559524,1.854389881,0,0,0,0.808407738,100,24.73787202,24.73787202,4.154092262,72.59918155,1005.252232,32.88244048
31/03/2011,24.46904441,38564.37685,40037.99798,34823.98587,425.897039,1737,8.449528937,122.1520861,0.081426649,354.4118439,510.87214,0,33.41184388,-352.1197847,0,0,0,22:45.1,14122.76985,15308.63863,8649.650067,890.3378197,309.2880215,710.1231494,0,0,0,332.5181696,40323.31629,491.2550471,9849.271198,9849.271198,1199.62786,29431.40848,34.98775236,37.53835801,21.93102288,2.22846568,0.741117093,1.829811575,0,0,0,0.741588156,100,24.9026245,24.9026245,2.970323015,72.52631225,434.346568,192.1641992
30/04/2011,24.5,32877.20069,34097.41667,29605.82847,459.2104167,1760.966667,16.93263889,142.6333333,8.060416667,328.6145833,631.2534722,0,372.7826389,-322.0076389,0,0,0.1,45:00.0,15067.48819,7962.940278,8453.04375,1009.839583,383.4722222,1084.556944,0,0,0,311.3138889,34272.65556,389.18125,9846.363889,9846.363889,1393.310417,23030.42847,44.26333333,22.15861111,25.37722222,2.930138889,1.093611111,3.35375,0,0,0,0.8225,100,29.39993056,29.39993056,4.024583333,66.421875,476.1430556,682.0284722
31/05/2011,24.5,32000.64987,33435.84341,28930.87366,788.9321237,1785.966398,21.28629032,170.9032258,7.052419355,305.453629,267.0134409,0,9.198924731,-325.9247312,0,0,0.064516129,45:00.0,14849.18078,7851.655914,8121.730511,1418.387097,337.2318548,588.8151882,0,0,0,274.8091398,33441.81048,388.655914,9877.349462,9877.349462,1755.618952,22700.83602,44.11895161,22.64778226,25.12836022,4.376209677,0.999193548,1.989784946,0,0,0,0.738844086,100,30.50336022,30.50336022,5.37405914,66.76471774,810.218414,-49.71236559
30/06/2011,24.5,32250.93264,33514.10833,29150.85972,425.8534722,1821.95,25.87916667,316.2,12.43472222,346.3152778,777.7833333,0,335.6340278,-326.9090278,0,0,0,45:00.0,14195.76319,8728.809722,8034.911806,728.7680556,314.9659722,1216.228472,0,0,0,304.0680556,33523.51806,410.9944444,9078.647917,9078.647917,1043.734028,22924.57431,42.09263889,25.32756944,24.739375,2.234722222,0.919791667,3.872986111,0,0,0,0.812083333,100,27.89513889,27.89513889,3.156458333,67.42006944,451.7326389,786.5083333
31/07/2011,24.5,31351.91599,32429.24194,28419.01344,297.3219086,1827.991935,28.98521505,474.6451613,10.54771505,344.0073925,892.5026882,0,505.2916667,-206.6673387,0,0,0,45:00.0,15417.64382,7384.252688,7128.247312,638.1283602,265.6384409,1435.043683,0,0,0,297.8293011,32566.78629,401.0927419,8032.012769,8032.012769,903.7681452,22801.89852,47.24798387,21.87768817,22.60927419,2.011760753,0.787298387,4.642204301,0,0,0,0.822647849,100,25.40900538,25.40900538,2.799865591,69.12412634,326.3071237,1191.127016
31/08/2011,24.5,31514.43078,32588.34207,28487.9543,338.1290323,1828,27.91935484,545.4193548,4.891129032,355.0591398,802.9314516,0,464.9731183,-146.577957,0,0,0.032258065,45:00.0,14803.81855,8295.426747,6882.400538,1005.350806,336.2520161,1349.848118,0,0,0,329.8198925,33002.91734,412.7983871,8224.005376,8224.005376,1341.602151,23099.2453,44.93629032,24.13998656,21.52607527,3.182123656,0.984341398,4.337701613,0,0,0,0.889717742,100,25.69569892,25.69569892,4.167674731,69.07829301,366.0483871,1121.326613
30/09/2011,24.5,32667.38611,33721.69375,29584.16319,664.1611111,1835.988889,29.48541667,654,13.53194444,372.5,441.9361111,0,176.3597222,0,0,0,0,45:00.0,15651.78472,9059.748611,6136.622917,1740.45625,480.8486111,816.1902778,0,0,0,333.3152778,34218.97361,425.8680556,8357.925,8357.925,2221.304167,24711.53542,45.748125,25.59430556,18.60611111,5.206319444,1.396111111,2.584236111,0,0,0,0.866319444,100,25.21034722,25.21034722,6.601527778,71.34208333,693.6465278,618.2958333
31/10/2011,24.5,33884.79234,35072.81048,30651.69758,718.9112903,1843.989247,24.24126344,809.1612903,5.119623656,367.4744624,140.7217742,0,130.6370968,-0.047715054,0,0,0,45:00.0,14923.73925,11519.92675,5664.695565,2054.582661,579.1438172,588.8266129,0,0,0,336.6115591,35667.52151,463.5913978,8298.419355,8298.419355,2633.725134,26443.66398,41.98447581,31.36626344,16.45322581,5.918145161,1.642876344,1.804233871,0,0,0,0.829905914,100,24.01270161,24.01270161,7.559677419,73.35322581,743.1525538,271.3111559
30/11/2011,24.5,37111.07083,38898.38056,33639.96944,620.2159722,1845,13.27777778,997.8333333,14.09930556,386.6631944,-82.57986111,0,-139.9583333,0,0,0,0,45:00.0,12804.67014,16962.82361,6060.959028,2036.993056,560.2493056,601.1993056,0,0,0,352.4083333,39379.30764,529.4583333,8658.201389,8658.201389,2597.241667,29767.49375,32.08486111,42.69631944,15.97944444,5.307430556,1.434097222,1.709097222,0,0,0,0.786458333,100,22.72145833,22.72145833,6.741388889,74.78340278,633.49375,-222.5381944
31/12/2011,24.5,38429.26815,39544.96102,34666.44691,949.2520161,1846,12.24865591,1107.258065,10.97513441,396.0725806,1029.700269,0,551.2473118,0,0,0,0.064516129,45:00.0,10439.77621,17310.98118,6983.879032,2616.787634,721.7836022,1707.909946,0,0,0,385.5080645,40166.62567,507.6444892,10322.44422,10322.44422,3338.56922,27750.75874,25.42896505,42.51478495,18.00396505,6.838709677,1.844153226,4.514247312,0,0,0,0.854569892,100,26.68723118,26.68723118,8.684744624,67.9421371,961.500672,1580.947581
31/01/2012,24.49495629,39328.28514,40418.04371,35579.31069,791.066577,1866,23.06119704,1203.852051,7.401479489,357.9865501,1242.939475,0,596.9778077,-51.1197041,0,0,0.032279758,31:17.5,10618.85541,17449.67317,7668.747814,2223.615333,714.3678547,1939.658373,0,0,0,335.729657,40950.64694,503.1829186,10606.731,10606.731,2937.987223,28068.52858,25.52454607,41.96079354,19.29603228,5.689172831,1.779623403,5.020645595,0,0,0,0.728312038,100,26.76449227,26.76449227,7.466980498,67.4861466,814.127774,1788.797579
29/02/2012,24.5,40661.40014,43368.83908,36933.2658,600.9066092,1950,50.29813218,1347.172414,8.218390805,408.7514368,-1171.271552,0,384.8908046,-205.4813218,0,0,0,45:00.0,11190.10489,20235.29598,8340.447557,1990.410201,559.0840517,723.6501437,0,373.2844828,0,386.9856322,43799.26078,540.6630747,10889.93966,10889.93966,2549.494971,31425.40158,24.66508621,46.35775862,19.54102011,4.68829023,1.284482759,1.799928161,0,0.862212644,0,0.80237069,100,25.51350575,25.51350575,5.975215517,71.02061782,651.2047414,-991.862069
31/03/2012,24.46904441,36447.10229,37822.20323,33020.77052,410.0242261,2007,122.7516824,1421.601615,12.86137281,387.6810229,784.0538358,0,764.8835801,-386.7193809,0,0,0,26:37.7,9577.639973,18421.01884,6317.874832,1396.939435,424.6043069,1586.271871,0,43.42866756,0,361.9475101,38129.72409,562.8532974,8139.413863,8139.413863,1821.543742,27998.65949,24.48983849,48.5487214,16.93398385,3.663324361,1.085868102,4.307133244,0,0.104643338,0,0.858344549,100,21.68358008,21.68358008,4.747510094,73.03512786,532.7759085,1162.218035
30/04/2012,24.5,34972.81944,36157.10903,31612.63889,539.325,2018.983333,159.0541667,1454.3,11.60208333,319.8277778,756.6402778,0,768.6423611,-330.0451389,0,0,0.066666667,45:00.0,8831.861111,15995.48056,8065.729167,1402.623611,211.7291667,1570.78125,0,35.29791667,0,286.9611111,36400.46111,517.6125,9680.079167,9680.079167,1614.347917,24827.34167,23.58791667,44.036875,22.64909722,3.881111111,0.565694444,4.457638889,0,0.090208333,0,0.718125,100,27.09756944,27.09756944,4.448680556,67.62680556,698.3791667,1195.2375
31/05/2012,24.5,33491.3564,34695.39732,30344.09747,441.889881,2019,234.9002976,1510.071429,2.901785714,346.8177083,944.8474702,0,608.6688988,-353.1755952,0,0,0.035714286,45:00.0,10089.69122,13448.66667,7912.096726,1281.462054,213.9486607,1561.39881,0,43.47470238,0,300.2485119,34850.98512,483.5997024,9407.508185,9407.508185,1495.41369,23538.35417,28.08080357,38.66778274,23.32552083,3.779017857,0.6,4.63764881,0,0.121949405,0,0.782514881,100,27.70424107,27.70424107,4.378422619,66.74747024,676.7901786,1200.340774
30/06/2012,24.5,31618.81,32793.5425,28710.71667,568.5566667,2065,225.3608333,1678.24,1.165833333,361.7358333,568.8066667,0,745.7366667,-291.81,0,0,0.04,59:24.0,10225.2175,11685.2525,7811.234167,1527.799167,169.5325,1335.591667,0,72.33833333,0,319.1316667,33146.09583,459.9825,9508.565833,9508.565833,1697.331667,21910.46833,30.137,35.03275,24.293,4.755916667,0.493666667,4.20625,0,0.214583333,0,0.865333333,100,29.54175,29.54175,5.2505,65.17066667,793.9175,1022.733333
31/07/2012,24.5,31265.99194,32345.87634,28508.94892,376.8736559,2084.973118,238.9899194,1796.258065,2.05577957,370.7224462,1100.461022,0,789.3830645,-209.577957,-0.02016129,0,0,45:00.0,9846.131048,11953.27419,7157.680108,1023.287634,221.0450269,1885.242608,0,178.4280914,0,310.9959677,32576.08199,473.9805108,8402.012769,8402.012769,1244.330645,21799.4039,29.38803763,36.58225806,22.70067204,3.272379032,0.646572581,6.02358871,0,0.53608871,0,0.849932796,100,26.62009409,26.62009409,3.919959677,65.96975806,615.8635753,1680.245968
31/08/2012,24.5,31019.54973,32235.48992,28265.74798,442.6337366,2085,222.561828,1835.612903,2.438844086,357.8346774,1269.223118,0,531.155914,-229.8884409,-2.147849462,0,0.032258065,45:00.0,8802.646505,11548.51815,8225.320565,1262.383065,235.4576613,1922.971102,0,166.0430108,0,319.7083333,32483.06183,446.9327957,9723.16129,9723.16129,1497.840726,20351.16398,26.45443548,35.24119624,26.10356183,3.95530914,0.699663978,6.152822581,0,0.510954301,0,0.885147849,100,30.75645161,30.75645161,4.65436828,61.69603495,665.1955645,1568.342742
30/09/2012,24.5,31908.10972,33089.55694,29099.71667,704.6868056,2085,189.5729167,1879.233333,3.603472222,362.0208333,1397.703472,0,635.5520833,-226.8916667,-24.64652778,0,0,45:00.0,6804.947917,13691.44653,7541.511111,2333.990278,351.9472222,2134.306944,0,393.0083333,0,301.5097222,33552.66458,471.3375,10227.45417,10227.45417,2685.939583,20496.39444,19.85388889,40.27555556,23.23013889,7.08875,1.026666667,6.534652778,0,1.188333333,0,0.803263889,100,31.34569444,31.34569444,8.116805556,60.12881944,894.2597222,1781.717361
31/10/2012,24.5,35189.31042,36391.89028,31885.6,531.2743056,2085,103.01875,1941.666667,2.913888889,372.6993056,250.0395833,0,645.6319444,-228.4284722,-3.909027778,0,0,21:00.0,9111.195139,17109.50903,6794.704167,1643.825,383.21875,986.53125,0,457.8875,0,334.3694444,36821.2375,544.7854167,8821.747222,8821.747222,2027.047222,26220.70417,23.75083333,46.71319444,19.04694444,4.573194444,1.025486111,2.813472222,0,1.269097222,0,0.807638889,100,24.64729167,24.64729167,5.599444444,70.46354167,634.2930556,663.3340278
30/11/2012,24.5,38093.37222,39358.86042,34524.83611,642.0722222,2085,57.63611111,1988.566667,12.96388889,407.8861111,825.1965278,0,695.7381944,-207.4826389,-9.246527778,0,0,45:00.0,9687.961111,18034.61319,6506.231944,2419.972222,523.4375,1576.3,0,584.3944444,0,378.3347222,39711.24097,536.3986111,9449.643056,9449.643056,2943.409028,27722.57361,23.29770833,45.88125,16.83423611,6.211805556,1.311944444,4.111944444,0,1.504861111,0,0.848194444,100,24.35854167,24.35854167,7.522916667,69.17993056,699.7083333,1304.205556
31/12/2012,24.5,38764.85954,40120.56586,35061.8582,798.6659946,2085,37.22446237,2017.903226,10.77688172,373.2715054,709.9475806,0,676.9126344,-223.828629,-100.7056452,0,0.064516129,45:00.0,8860.36828,18144.50806,7883.204301,2961.803091,467.3198925,1453.219758,0,541.1418011,0,340.6962366,40652.25874,513.2419355,11312.32863,11312.32863,3429.123656,27004.87702,20.26659946,44.79395161,20.13407258,7.727620968,1.171706989,3.8,0,1.354301075,0,0.753696237,100,29.03272849,29.03272849,8.898185484,65.06014785,835.890457,1062.325941
31/01/2013,24.5,40389.43347,41840.69758,36683.11022,756.2251344,2085,46.34610215,2072.193548,10.76478495,340.6807796,655.8192204,0,669.1666667,-217.7547043,-208.266129,0,0.032258065,45:00.0,9777.165995,18322.4254,8646.081317,2733.02621,475.077957,1421.375672,0,609.8427419,52.44422043,316.3696237,42353.80511,507.8622312,11906.62634,11906.62634,3260.551075,28099.59207,21.61155914,43.68655914,21.05927419,6.711223118,1.134811828,3.520094086,0,1.483064516,0.116263441,0.67452957,100,29.02157258,29.02157258,7.964180108,65.29852151,802.5712366,898.9650538
28/02/2013,24.5,40405.13914,41902.0997,36685.45759,668.655506,2085,90.30729167,2308.321429,4.649553571,369.6294643,683.8638393,0,689.6049107,-207.391369,-209.6696429,0,0,45:00.0,11100.04911,18306.74256,7759.18378,2424.508185,411.3712798,1495.401042,0,499.3095238,105.1592262,337.8125,42439.53795,520.4174107,10700.22173,10700.22173,2941.045387,29406.79167,25.05498512,43.66376488,18.74337798,5.892633929,0.941889881,3.561681548,0,1.19389881,0.229389881,0.715178571,100,25.8094494,25.8094494,7.06577381,68.71778274,758.9627976,956.4077381
31/03/2013,24.46904441,39649.7389,40871.48048,35944.91588,703.2321669,2113,156.8755047,2555.176312,8.564602961,360.461642,757.5666218,0,869.4273217,-190.8889637,-14.50942127,0,0.03230148,15:00.0,10785.96703,17921.0175,7253.510094,2509.931359,160.6049798,1692.932705,0,644.6043069,153.5,335.1076716,41457.17295,524.6843876,10077.54441,10077.54441,2824.03432,28706.98385,25.01069987,43.77664872,17.90208614,6.130080754,0.365612382,4.153633917,0,1.583041723,0.343001346,0.733445491,100,24.7423284,24.7423284,6.840040377,68.78802153,860.1076716,1421.595559
